attempt_number,confidence_level,created_at,device_used,feedback_helpful_rating,feedback_viewed,is_correct,points_earned,reflection_submitted,reflection_text,response_id,response_time_seconds,scenario_id,selected_choice,session_id,student_id
2,Somewhat Sure,2024-08-03T12:39:00.000Z,desktop,4,true,false,0,false,,1784,46,5,1,sess_914935,837
1,Somewhat Sure,2025-09-09T20:53:00.000Z,tablet,,true,false,0,false,,1785,136,14,3,sess_938848,5178
1,Guessed,2025-12-26T17:58:00.000Z,mobile,,true,true,25,false,,1786,222,13,3,sess_236472,7344
1,Unsure,2025-04-08T06:45:00.000Z,mobile,,true,false,0,true,I learned about chat safety rules,1787,135,26,2,sess_315414,7244
1,Somewhat Sure,2024-08-06T07:51:00.000Z,desktop,5,true,false,0,false,,1788,158,13,1,sess_346580,13638
1,Somewhat Sure,2025-08-21T17:49:00.000Z,desktop,3,true,false,0,true,,1789,246,7,1,sess_223705,12139
1,Guessed,2024-07-15T21:07:00.000Z,desktop,,false,false,0,true,,1790,276,15,2,sess_492859,13111
2,Unsure,2025-12-16T08:48:00.000Z,desktop,4,false,false,0,true,,1791,62,7,2,sess_747180,2077
2,Very Sure,2025-08-03T07:36:00.000Z,desktop,3,true,false,0,true,I learned about password strength check,1792,129,2,2,sess_707465,8237
2,Unsure,2025-01-11T10:57:00.000Z,desktop,,true,false,0,false,,1793,240,40,1,sess_427092,9578
2,Very Sure,2025-10-11T21:44:00.000Z,mobile,3,true,false,0,false,,1794,53,20,4,sess_735553,3126
2,Guessed,2024-10-28T18:02:00.000Z,desktop,,true,false,0,false,,1795,255,15,3,sess_133003,4767
2,Somewhat Sure,2025-11-26T19:49:00.000Z,mobile,5,true,false,0,false,,1796,106,15,2,sess_864755,6200
2,Very Sure,2025-05-14T10:52:00.000Z,desktop,3,true,false,0,false,,1797,129,22,4,sess_754092,7999
2,Very Sure,2025-01-18T19:34:00.000Z,desktop,,true,false,0,false,I learned about terms of service review,1798,290,40,2,sess_927534,9113
1,Very Sure,2024-08-04T10:37:00.000Z,mobile,4,true,false,0,false,,1799,239,28,3,sess_405523,9926
1,Somewhat Sure,2024-09-08T07:19:00.000Z,desktop,5,false,false,0,false,,1800,107,38,3,sess_424524,2686
2,Somewhat Sure,2024-06-29T21:03:00.000Z,desktop,,true,false,0,false,I learned about deepfake awareness,1801,106,38,2,sess_212582,13239
2,Very Sure,2024-06-23T12:14:00.000Z,desktop,,true,true,25,true,,1802,93,21,2,sess_801642,8203
2,Somewhat Sure,2025-12-26T18:38:00.000Z,desktop,5,true,false,0,false,,1803,77,27,4,sess_353652,9910
2,Somewhat Sure,2024-10-26T22:40:00.000Z,mobile,,true,false,0,false,I learned about identity theft prevention,1804,223,22,1,sess_265778,14019
2,Somewhat Sure,2025-08-21T19:52:00.000Z,mobile,5,true,false,0,false,I learned about online shopping safety,1805,190,16,1,sess_576571,4658
1,Unsure,2025-09-17T22:37:00.000Z,desktop,,true,true,25,false,,1806,178,27,1,sess_321221,679
1,Unsure,2024-06-01T09:06:00.000Z,mobile,,false,false,0,true,,1807,110,12,1,sess_718706,12520
2,Very Sure,2024-06-28T14:19:00.000Z,mobile,3,false,false,0,false,,1808,176,19,4,sess_409788,2443
1,Somewhat Sure,2024-07-11T19:19:00.000Z,mobile,4,false,true,25,true,I learned about online shopping safety,1809,143,16,4,sess_369707,1590
1,Unsure,2025-02-17T21:05:00.000Z,desktop,5,true,true,15,true,I learned about safe search practices,1810,100,33,3,sess_140665,11672
1,Very Sure,2025-05-26T13:04:00.000Z,desktop,5,true,false,0,true,I learned about cyberbullying response,1811,112,5,4,sess_911594,4420
1,Somewhat Sure,2025-12-30T20:17:00.000Z,tablet,,true,false,0,true,I learned about data privacy choices,1812,82,10,2,sess_594865,2574
1,Somewhat Sure,2025-09-04T11:40:00.000Z,mobile,3,false,true,15,true,,1813,116,6,2,sess_816667,299
1,Somewhat Sure,2025-01-11T10:18:00.000Z,tablet,,true,true,15,false,,1814,282,36,4,sess_497382,10175
1,Somewhat Sure,2025-07-15T20:04:00.000Z,tablet,4,true,false,0,false,,1815,56,15,3,sess_899990,802
1,Very Sure,2025-08-05T06:28:00.000Z,mobile,5,true,false,0,true,,1816,265,8,1,sess_258245,5252
1,Unsure,2024-09-08T11:25:00.000Z,mobile,5,true,false,0,false,,1817,71,35,2,sess_234583,4691
1,Somewhat Sure,2024-10-22T09:05:00.000Z,mobile,3,false,false,0,false,,1818,221,9,3,sess_874064,87
2,Very Sure,2025-08-19T20:28:00.000Z,mobile,5,true,false,0,false,I learned about secure connection check,1819,200,11,4,sess_442863,7729
1,Guessed,2025-02-03T14:28:00.000Z,mobile,,true,false,0,false,,1820,161,34,2,sess_872178,870
1,Somewhat Sure,2025-03-25T13:42:00.000Z,mobile,5,true,false,0,true,I learned about identity theft prevention,1821,74,22,1,sess_781639,4183
1,Unsure,2025-06-25T22:14:00.000Z,desktop,4,true,true,15,true,,1822,54,8,3,sess_519213,14514
1,Somewhat Sure,2025-09-09T22:34:00.000Z,mobile,5,true,true,25,false,,1823,248,29,4,sess_203772,12593
1,Somewhat Sure,2025-04-08T18:41:00.000Z,mobile,3,true,false,0,false,,1824,154,20,1,sess_497698,11442
2,Somewhat Sure,2025-06-26T08:23:00.000Z,tablet,4,true,false,0,true,I learned about terms of service review,1825,276,40,3,sess_607924,5966
2,Somewhat Sure,2024-08-23T14:00:00.000Z,mobile,4,false,false,0,true,I learned about screen time management,1826,136,14,2,sess_267454,12534
1,Unsure,2025-09-28T12:35:00.000Z,mobile,5,true,true,25,false,,1827,92,13,3,sess_415174,12450
1,Somewhat Sure,2025-06-09T14:57:00.000Z,mobile,5,false,false,0,true,,1828,129,25,4,sess_931561,4145
2,Somewhat Sure,2024-11-24T11:19:00.000Z,desktop,,false,false,0,false,I learned about cyberbullying response,1829,82,5,4,sess_554216,12948
1,Somewhat Sure,2025-10-16T21:40:00.000Z,desktop,4,true,false,0,false,,1830,76,36,2,sess_314338,4396
1,Unsure,2025-05-04T21:43:00.000Z,mobile,,true,false,0,false,I learned about two-factor setup,1831,162,20,1,sess_996860,8727
1,Unsure,2025-01-09T21:10:00.000Z,desktop,,true,false,0,true,,1832,47,26,2,sess_188383,6754
1,Guessed,2025-01-06T21:14:00.000Z,tablet,,true,false,0,false,,1833,220,16,2,sess_320655,11817
1,Very Sure,2024-12-23T20:19:00.000Z,mobile,4,true,true,25,false,,1834,42,29,4,sess_753436,14103
1,Unsure,2025-01-14T19:14:00.000Z,mobile,3,true,false,0,false,I learned about content sharing decision,1835,80,25,2,sess_820823,12479
1,Guessed,2025-08-16T07:35:00.000Z,mobile,,true,true,15,false,I learned about report mechanisms,1836,260,23,2,sess_715006,12536
2,Guessed,2024-09-03T19:07:00.000Z,desktop,,true,true,15,false,,1837,129,33,3,sess_354467,7536
2,Guessed,2024-11-19T17:48:00.000Z,tablet,3,true,true,25,false,,1838,64,5,3,sess_457037,10919
1,Somewhat Sure,2025-02-17T09:37:00.000Z,tablet,3,true,false,0,false,,1839,109,34,2,sess_420380,1044
1,Unsure,2025-03-04T17:00:00.000Z,desktop,,false,true,25,false,,1840,250,16,4,sess_271149,3618
2,Somewhat Sure,2025-03-30T21:37:00.000Z,tablet,,true,false,0,true,,1841,244,28,1,sess_722202,10997
2,Somewhat Sure,2024-10-25T19:12:00.000Z,tablet,3,true,false,0,false,,1842,165,23,1,sess_998095,5133
1,Somewhat Sure,2025-02-10T09:27:00.000Z,mobile,,true,false,0,false,,1843,269,28,1,sess_841633,14392
1,Unsure,2025-04-05T12:40:00.000Z,tablet,4,true,false,0,true,,1844,159,6,4,sess_426729,14455
2,Somewhat Sure,2025-03-23T22:30:00.000Z,mobile,3,true,false,0,false,,1845,201,9,1,sess_766677,11825
2,Somewhat Sure,2025-05-14T12:31:00.000Z,mobile,,false,false,0,false,,1846,285,24,3,sess_945186,11226
1,Very Sure,2025-06-10T10:12:00.000Z,mobile,,false,false,0,false,,1847,68,23,4,sess_514313,12822
2,Somewhat Sure,2025-02-20T21:53:00.000Z,desktop,3,true,false,0,true,,1848,68,22,1,sess_510875,8767
2,Very Sure,2025-05-24T17:55:00.000Z,mobile,4,true,false,0,true,,1849,94,32,1,sess_902430,11812
2,Unsure,2024-09-29T18:39:00.000Z,mobile,3,true,false,0,false,,1850,267,37,1,sess_946379,10679
1,Somewhat Sure,2025-03-19T21:31:00.000Z,tablet,,true,false,0,true,I learned about backup importance,1851,69,30,4,sess_818317,13888
1,Somewhat Sure,2024-11-05T22:50:00.000Z,mobile,4,true,false,0,false,,1852,70,3,4,sess_123155,7338
1,Unsure,2025-06-30T15:02:00.000Z,mobile,3,true,false,0,false,,1853,152,8,1,sess_260795,13610
2,Unsure,2024-08-17T13:26:00.000Z,mobile,,false,false,0,false,,1854,174,20,2,sess_636525,11319
2,Somewhat Sure,2025-03-29T12:30:00.000Z,mobile,4,true,false,0,true,,1855,263,34,4,sess_252482,9752
1,Somewhat Sure,2024-08-31T16:30:00.000Z,desktop,,true,false,0,false,,1856,62,22,3,sess_233895,6595
2,Unsure,2025-10-26T15:53:00.000Z,mobile,4,true,true,40,false,I learned about fake news recognition,1857,248,7,4,sess_313077,5793
1,Somewhat Sure,2025-10-30T11:37:00.000Z,mobile,5,true,true,25,false,,1858,116,39,4,sess_638829,6627
1,Guessed,2025-10-08T15:05:00.000Z,mobile,3,true,false,0,false,I learned about app permission review,1859,148,9,1,sess_672282,6819
1,Somewhat Sure,2025-11-09T06:55:00.000Z,mobile,5,true,false,0,false,,1860,260,39,3,sess_709472,2591
2,Somewhat Sure,2024-09-25T19:55:00.000Z,desktop,,true,false,0,false,,1861,139,7,2,sess_149047,14624
1,Very Sure,2025-05-13T15:34:00.000Z,mobile,5,true,false,0,false,,1862,122,27,4,sess_950832,3857
2,Somewhat Sure,2025-03-31T11:37:00.000Z,desktop,,true,false,0,false,,1863,248,10,2,sess_642664,4176
2,Unsure,2024-06-17T20:06:00.000Z,tablet,3,true,false,0,true,,1864,234,28,3,sess_639854,10656
2,Somewhat Sure,2025-05-02T18:09:00.000Z,desktop,3,true,false,0,false,,1865,234,8,4,sess_728981,9215
1,Somewhat Sure,2025-09-29T07:59:00.000Z,desktop,3,true,false,0,false,,1866,33,29,2,sess_767620,8434
2,Very Sure,2025-03-12T18:14:00.000Z,mobile,4,true,false,0,false,,1867,108,32,4,sess_210182,2509
1,Unsure,2025-12-01T20:35:00.000Z,tablet,5,true,false,0,false,,1868,258,6,4,sess_150817,12731
2,Somewhat Sure,2024-08-10T06:19:00.000Z,mobile,4,false,false,0,true,I learned about digital footprint check,1869,165,13,2,sess_498138,9100
1,Somewhat Sure,2024-12-28T08:48:00.000Z,desktop,,true,false,0,false,I learned about software updates,1870,295,31,2,sess_198517,6912
1,Somewhat Sure,2025-06-18T06:52:00.000Z,desktop,3,true,false,0,false,,1871,49,22,1,sess_208991,10020
2,Very Sure,2025-10-01T08:41:00.000Z,desktop,5,true,false,0,false,,1872,75,22,1,sess_283101,3932
1,Somewhat Sure,2025-09-26T10:45:00.000Z,tablet,,true,false,0,false,,1873,35,23,1,sess_648176,2341
1,Somewhat Sure,2025-08-09T17:02:00.000Z,desktop,5,true,false,0,true,I learned about software updates,1874,223,31,3,sess_964793,2578
2,Very Sure,2024-08-15T09:20:00.000Z,desktop,,true,true,25,true,,1875,226,29,4,sess_966843,7712
1,Somewhat Sure,2025-02-01T14:17:00.000Z,mobile,4,true,false,0,true,I learned about personal info sharing,1876,214,3,3,sess_860408,10360
1,Unsure,2025-07-20T17:14:00.000Z,mobile,,true,false,0,true,,1877,137,40,2,sess_804828,8126
2,Unsure,2024-12-03T21:37:00.000Z,mobile,4,true,false,0,false,,1878,51,15,1,sess_207675,2691
2,Somewhat Sure,2025-02-11T21:23:00.000Z,desktop,5,true,false,0,false,,1879,39,32,1,sess_850297,4659
2,Very Sure,2025-06-01T20:03:00.000Z,mobile,,false,false,0,false,,1880,68,18,3,sess_956522,2372
1,Somewhat Sure,2024-07-18T19:27:00.000Z,tablet,4,true,false,0,true,,1881,250,28,3,sess_573302,1630
1,Somewhat Sure,2025-12-20T21:46:00.000Z,tablet,,true,false,0,false,I learned about comment etiquette,1882,280,35,4,sess_214526,8148
1,Unsure,2024-12-13T20:12:00.000Z,desktop,,true,true,25,false,I learned about ai chatbot interaction,1883,117,37,4,sess_670497,4493
2,Guessed,2025-01-04T14:39:00.000Z,mobile,5,true,true,40,false,,1884,73,19,3,sess_496401,5967
2,Guessed,2025-09-09T09:23:00.000Z,tablet,5,true,false,0,false,,1885,104,5,2,sess_109254,59
1,Somewhat Sure,2025-05-08T19:12:00.000Z,tablet,,true,false,0,true,,1886,293,17,4,sess_596541,375
2,Very Sure,2024-07-13T08:35:00.000Z,mobile,4,true,false,0,false,,1887,87,32,2,sess_239285,5351
1,Somewhat Sure,2025-10-22T20:57:00.000Z,desktop,,true,false,0,false,I learned about copyright understanding,1888,71,39,3,sess_744465,13081
1,Somewhat Sure,2025-09-14T22:50:00.000Z,mobile,,false,false,0,false,I learned about website credibility,1889,186,28,2,sess_828455,6377
1,Somewhat Sure,2025-09-20T15:03:00.000Z,mobile,4,true,true,15,true,I learned about report mechanisms,1890,62,23,2,sess_125747,12858
1,Unsure,2025-10-17T21:18:00.000Z,desktop,,true,true,25,false,,1891,90,18,4,sess_671960,3005
1,Unsure,2025-11-26T06:50:00.000Z,mobile,,true,false,0,false,I learned about app permission review,1892,43,9,2,sess_229967,4150
1,Very Sure,2025-02-10T16:35:00.000Z,mobile,4,true,false,0,false,,1893,131,5,1,sess_176653,5655
2,Very Sure,2025-12-18T11:38:00.000Z,mobile,4,true,false,0,true,,1894,100,37,1,sess_269553,743
1,Unsure,2024-06-29T06:00:00.000Z,mobile,4,true,true,15,false,,1895,261,14,1,sess_170490,7493
1,Guessed,2025-04-04T13:23:00.000Z,mobile,,true,false,0,false,,1896,76,24,1,sess_995154,14973
1,Very Sure,2025-09-18T17:02:00.000Z,mobile,3,true,false,0,false,,1897,72,7,2,sess_559119,1239
2,Guessed,2025-04-22T11:16:00.000Z,mobile,5,true,false,0,false,,1898,73,4,1,sess_740178,11615
2,Somewhat Sure,2025-12-07T22:14:00.000Z,tablet,5,true,true,15,true,,1899,83,6,2,sess_459930,12335
1,Somewhat Sure,2025-10-23T12:42:00.000Z,tablet,,true,false,0,false,,1900,165,24,3,sess_190909,3062
1,Somewhat Sure,2025-04-30T17:45:00.000Z,mobile,,true,true,25,false,,1901,130,1,4,sess_318570,11204
2,Unsure,2025-01-08T18:46:00.000Z,mobile,,false,false,0,false,,1902,39,16,3,sess_301029,4958
2,Very Sure,2025-12-08T22:01:00.000Z,tablet,4,true,false,0,false,,1903,198,5,2,sess_679180,6409
1,Very Sure,2025-03-26T08:14:00.000Z,mobile,4,true,false,0,true,I learned about location sharing risks,1904,253,18,1,sess_672433,14510
2,Very Sure,2025-10-11T07:08:00.000Z,tablet,,true,false,0,true,I learned about secure connection check,1905,91,11,2,sess_208441,3804
1,Somewhat Sure,2024-12-26T22:54:00.000Z,mobile,,true,false,0,false,,1906,71,36,2,sess_777136,371
1,Somewhat Sure,2024-06-14T19:01:00.000Z,tablet,,true,false,0,true,,1907,85,35,2,sess_543380,7727
2,Unsure,2025-09-15T20:11:00.000Z,mobile,3,true,false,0,false,,1908,261,34,3,sess_710226,5898
1,Somewhat Sure,2025-10-14T07:35:00.000Z,mobile,4,false,true,25,false,,1909,172,37,4,sess_371470,10113
1,Very Sure,2024-06-23T11:29:00.000Z,mobile,5,true,false,0,false,,1910,49,12,2,sess_514495,1024
1,Unsure,2025-09-20T15:48:00.000Z,mobile,,true,false,0,false,,1911,146,15,2,sess_194683,4789
1,Somewhat Sure,2025-04-17T13:49:00.000Z,mobile,5,false,false,0,false,,1912,171,13,2,sess_610566,10188
2,Somewhat Sure,2025-06-29T15:33:00.000Z,mobile,3,true,true,15,false,,1913,158,2,3,sess_376208,12809
2,Very Sure,2024-08-09T11:26:00.000Z,mobile,,false,false,0,false,I learned about password strength check,1914,158,2,1,sess_574409,10173
1,Somewhat Sure,2025-12-25T11:26:00.000Z,mobile,,true,false,0,false,,1915,199,38,3,sess_844378,13438
2,Very Sure,2024-11-17T15:55:00.000Z,desktop,4,true,false,0,false,,1916,135,30,1,sess_132281,1164
2,Unsure,2025-12-28T21:25:00.000Z,mobile,,true,false,0,false,,1917,275,23,1,sess_827704,13897
1,Somewhat Sure,2024-09-27T19:36:00.000Z,mobile,4,true,false,0,false,,1918,152,30,4,sess_295263,2700
1,Somewhat Sure,2024-08-24T21:21:00.000Z,desktop,3,true,false,0,false,,1919,205,27,2,sess_836930,5865
1,Unsure,2024-10-24T06:54:00.000Z,mobile,5,true,false,0,false,,1920,80,29,3,sess_480694,8455
2,Unsure,2025-02-04T15:45:00.000Z,tablet,,false,true,40,false,,1921,252,28,4,sess_525549,4539
2,Very Sure,2025-02-16T08:10:00.000Z,mobile,3,true,false,0,false,I learned about email attachment safety,1922,282,27,3,sess_105674,8584
1,Very Sure,2024-06-08T06:39:00.000Z,desktop,5,true,false,0,false,,1923,124,1,2,sess_498275,14028
2,Somewhat Sure,2025-09-14T11:45:00.000Z,desktop,5,true,false,0,false,,1924,146,17,1,sess_812166,11560
2,Very Sure,2024-07-25T18:14:00.000Z,mobile,4,false,false,0,false,,1925,242,16,3,sess_765317,4229
1,Guessed,2025-02-19T18:37:00.000Z,desktop,4,true,true,40,true,I learned about malware prevention,1926,298,19,3,sess_922520,47
2,Very Sure,2024-10-08T13:34:00.000Z,tablet,,true,true,25,false,,1927,103,25,3,sess_298460,2070
1,Somewhat Sure,2024-09-07T22:40:00.000Z,desktop,,false,false,0,false,,1928,37,38,4,sess_932481,7234
1,Unsure,2025-02-21T18:53:00.000Z,tablet,3,true,false,0,false,,1929,283,20,1,sess_798195,3557
2,Unsure,2025-02-04T19:42:00.000Z,mobile,,true,false,0,true,,1930,269,15,1,sess_553722,5280
2,Very Sure,2025-09-06T09:20:00.000Z,mobile,,false,false,0,false,,1931,276,21,4,sess_279620,10924
2,Very Sure,2024-11-04T17:40:00.000Z,desktop,3,true,true,25,false,,1932,54,16,4,sess_699571,14517
1,Unsure,2025-03-11T19:20:00.000Z,mobile,,false,true,15,true,,1933,187,36,4,sess_501380,3681
2,Very Sure,2024-08-24T20:06:00.000Z,tablet,4,false,false,0,false,,1934,36,9,1,sess_801656,9928
2,Unsure,2025-11-09T15:56:00.000Z,mobile,5,true,false,0,false,,1935,85,9,3,sess_506814,546
1,Very Sure,2025-08-04T11:01:00.000Z,desktop,,false,false,0,false,I learned about malware prevention,1936,287,19,1,sess_168401,8404
1,Very Sure,2024-09-07T10:20:00.000Z,mobile,,true,true,25,false,,1937,103,32,3,sess_259971,8165
1,Very Sure,2025-06-07T21:37:00.000Z,desktop,5,true,false,0,false,,1938,164,33,1,sess_787060,12857
1,Somewhat Sure,2024-06-02T20:40:00.000Z,tablet,,true,false,0,false,,1939,296,22,3,sess_244905,12810
2,Somewhat Sure,2025-12-27T08:30:00.000Z,mobile,,true,false,0,false,I learned about digital wellness check,1940,145,36,3,sess_506341,2337
2,Unsure,2025-05-17T09:04:00.000Z,tablet,,true,false,0,false,,1941,190,28,1,sess_718464,5865
2,Unsure,2025-04-26T08:32:00.000Z,mobile,3,true,false,0,false,,1942,43,33,1,sess_941021,9485
1,Somewhat Sure,2024-08-10T11:05:00.000Z,mobile,5,true,false,0,true,I learned about content sharing decision,1943,210,25,2,sess_423897,13372
2,Guessed,2025-11-28T07:48:00.000Z,mobile,,true,true,15,false,,1944,162,11,1,sess_190810,7190
2,Somewhat Sure,2025-11-15T12:07:00.000Z,desktop,5,true,true,15,false,I learned about password strength check,1945,244,2,3,sess_861537,4884
2,Very Sure,2024-09-11T22:54:00.000Z,mobile,,true,false,0,false,,1946,262,19,1,sess_625167,9464
2,Somewhat Sure,2025-12-14T18:06:00.000Z,mobile,3,true,false,0,true,,1947,129,31,2,sess_856692,9478
1,Somewhat Sure,2025-05-31T16:52:00.000Z,desktop,,true,true,15,false,I learned about social media privacy,1948,262,6,2,sess_453155,5886
1,Somewhat Sure,2024-12-25T16:29:00.000Z,mobile,3,true,false,0,true,I learned about two-factor setup,1949,172,20,2,sess_418845,3294
2,Very Sure,2024-06-30T13:04:00.000Z,mobile,,true,false,0,false,,1950,230,6,1,sess_603411,10120
1,Somewhat Sure,2024-09-08T14:27:00.000Z,tablet,4,true,true,25,false,,1951,45,18,4,sess_900822,13940
2,Unsure,2024-10-25T20:26:00.000Z,desktop,3,false,false,0,false,,1952,92,26,2,sess_887663,661
1,Somewhat Sure,2025-10-17T16:06:00.000Z,tablet,,true,true,40,false,,1953,138,7,4,sess_570506,13418
2,Very Sure,2025-03-19T17:41:00.000Z,desktop,,true,false,0,true,I learned about identity theft prevention,1954,113,22,1,sess_879425,10215
2,Unsure,2024-06-05T11:12:00.000Z,mobile,,false,true,25,false,,1955,52,18,4,sess_489028,6764
2,Somewhat Sure,2024-10-16T18:23:00.000Z,mobile,4,false,false,0,false,I learned about fake news recognition,1956,253,7,1,sess_355634,8073
2,Very Sure,2025-08-24T16:06:00.000Z,desktop,,true,true,15,false,,1957,100,3,1,sess_336189,14645
1,Unsure,2025-08-30T06:42:00.000Z,tablet,,true,false,0,true,,1958,230,2,4,sess_514238,8952
1,Somewhat Sure,2024-08-19T15:12:00.000Z,mobile,4,true,false,0,false,I learned about safe search practices,1959,190,33,4,sess_985692,3687
1,Unsure,2024-12-30T15:08:00.000Z,tablet,3,true,false,0,true,,1960,134,14,2,sess_623443,14038
1,Unsure,2025-12-30T17:29:00.000Z,mobile,,true,false,0,false,,1961,258,7,1,sess_611076,7243
2,Unsure,2024-09-18T17:13:00.000Z,tablet,3,true,true,15,false,,1962,127,31,4,sess_379398,14302
1,Guessed,2024-08-10T17:41:00.000Z,desktop,,false,false,0,false,,1963,191,40,1,sess_455117,10001
2,Somewhat Sure,2025-11-17T06:17:00.000Z,mobile,3,false,false,0,false,,1964,59,34,3,sess_973134,13846
2,Somewhat Sure,2025-02-05T16:15:00.000Z,mobile,5,true,false,0,false,,1965,262,4,3,sess_576953,7486
2,Very Sure,2024-11-21T10:28:00.000Z,mobile,,true,false,0,false,,1966,136,6,3,sess_795234,11464
2,Somewhat Sure,2025-02-26T14:27:00.000Z,mobile,,true,true,25,false,,1967,143,32,3,sess_794663,13447
2,Somewhat Sure,2025-04-30T09:10:00.000Z,tablet,5,true,false,0,false,,1968,93,37,1,sess_796194,8291
2,Somewhat Sure,2024-11-24T19:08:00.000Z,tablet,,true,false,0,false,,1969,203,7,3,sess_242822,1253
2,Unsure,2025-01-06T14:43:00.000Z,tablet,,true,true,15,false,I learned about blocking and filtering,1970,258,24,2,sess_227892,13151
1,Very Sure,2024-12-16T14:00:00.000Z,desktop,4,true,false,0,false,I learned about location sharing risks,1971,38,18,1,sess_917225,1465
1,Somewhat Sure,2025-03-08T06:15:00.000Z,tablet,3,true,false,0,false,,1972,156,34,2,sess_941362,8336
2,Somewhat Sure,2025-07-20T07:55:00.000Z,mobile,,false,true,25,false,,1973,82,12,3,sess_152426,10463
2,Guessed,2024-12-23T13:34:00.000Z,mobile,3,true,false,0,false,,1974,197,38,2,sess_769290,10622
1,Very Sure,2025-09-18T13:49:00.000Z,mobile,3,true,false,0,true,,1975,221,17,2,sess_496111,5838
2,Somewhat Sure,2024-10-25T09:19:00.000Z,mobile,,false,true,15,false,,1976,238,8,3,sess_974581,12036
2,Somewhat Sure,2025-03-13T10:03:00.000Z,mobile,,false,true,15,false,I learned about safe search practices,1977,266,33,3,sess_720113,2373
2,Somewhat Sure,2024-06-13T22:46:00.000Z,desktop,3,true,false,0,true,,1978,158,4,3,sess_450443,2165
